Date,Price,Open,High,Low,Vol.,Change %
2010-01-05,"2,308.71","2,307.27","2,313.73","2,295.62",630.43M,0.01%
2010-01-04,"2,308.42","2,294.41","2,311.15","2,294.41",537.70M,1.73%
2009-12-31,"2,269.15","2,292.92","2,293.59","2,269.11",358.63M,-0.97%
2009-12-30,"2,291.28","2,284.56","2,293.02","2,280.16",369.16M,0.13%
2009-12-29,"2,288.40","2,293.94","2,294.75","2,286.57",312.40M,-0.12%
2009-12-28,"2,291.08","2,290.04","2,295.80","2,280.56",320.26M,0.24%
2009-12-24,"2,285.69","2,273.95","2,285.89","2,273.40",169.83M,0.71%
2009-12-23,"2,269.64","2,257.21","2,271.33","2,253.67",409.01M,0.75%
2009-12-22,"2,252.67","2,242.61","2,253.73","2,241.33",469.96M,0.67%
2009-12-21,"2,237.66","2,224.04","2,242.22","2,224.04",490.06M,1.17%
2009-12-18,"2,211.69","2,197.57","2,213.18","2,190.69",1.27B,1.45%
2009-12-17,"2,180.05","2,193.50","2,198.51","2,178.05",547.68M,-1.22%
2009-12-16,"2,206.91","2,210.35","2,220.46","2,203.33",553.36M,0.27%
2009-12-15,"2,201.05","2,203.54","2,217.63","2,197.76",555.72M,-0.50%
2009-12-14,"2,212.10","2,202.31","2,212.56","2,193.20",508.13M,0.99%
2009-12-11,"2,190.31","2,200.96","2,202.40","2,179.51",485.32M,-0.03%
2009-12-10,"2,190.86","2,194.90","2,202.84","2,187.08",531.18M,0.33%
2009-12-09,"2,183.73","2,170.02","2,185.70","2,155.96",550.10M,0.49%
2009-12-08,"2,172.99","2,174.72","2,187.19","2,160.43",578.51M,-0.76%
2009-12-07,"2,189.61","2,191.35","2,201.42","2,183.13",530.18M,-0.22%
2009-12-04,"2,194.35","2,203.75","2,214.39","2,169.66",700.40M,0.98%
2009-12-03,"2,173.14","2,190.42","2,203.75","2,172.04",572.73M,-0.54%
2009-12-02,"2,185.03","2,178.51","2,198.55","2,177.82",591.12M,0.42%
2009-12-01,"2,175.81","2,162.23","2,182.24","2,162.23",656.70M,1.46%
2009-11-30,"2,144.60","2,135.93","2,146.93","2,120.70",694.00M,0.29%
2009-11-27,"2,138.44","2,115.96","2,155.41","2,113.99",338.70M,-1.73%
2009-11-25,"2,176.05","2,174.00","2,178.62","2,170.06",394.86M,0.32%
2009-11-24,"2,169.18","2,174.69","2,175.15","2,155.22",550.65M,-0.31%
2009-11-23,"2,176.01","2,168.95","2,189.50","2,168.77",556.34M,1.40%
2009-11-20,"2,146.04","2,145.07","2,150.08","2,137.06",635.48M,-0.50%
2009-11-19,"2,156.82","2,176.37","2,176.51","2,141.59",683.26M,-1.66%
2009-11-18,"2,193.14","2,199.87","2,200.15","2,180.17",566.66M,-0.48%
2009-11-17,"2,203.78","2,190.12","2,203.78","2,185.55",564.24M,0.27%
2009-11-16,"2,197.85","2,177.31","2,205.32","2,177.00",634.43M,1.38%
2009-11-13,"2,167.88","2,156.68","2,172.05","2,145.92",557.64M,0.88%
2009-11-12,"2,149.02","2,166.98","2,179.19","2,145.83",673.04M,-0.83%
2009-11-11,"2,166.90","2,166.53","2,177.91","2,155.25",575.83M,0.74%
2009-11-10,"2,151.08","2,147.24","2,160.64","2,141.27",612.67M,-0.14%
2009-11-09,"2,154.06","2,128.46","2,154.06","2,128.15",601.40M,1.97%
2009-11-06,"2,112.44","2,089.49","2,117.62","2,088.24",559.09M,0.34%
2009-11-05,"2,105.32","2,078.83","2,105.32","2,075.61",673.61M,2.42%
2009-11-04,"2,055.52","2,067.56","2,081.10","2,053.00",683.02M,-0.09%
2009-11-03,"2,057.32","2,034.09","2,057.32","2,031.25",685.67M,0.40%
2009-11-02,"2,049.20","2,047.42","2,069.49","2,024.27",735.52M,0.20%
2009-10-30,"2,045.11","2,091.56","2,095.09","2,040.21",873.90M,-2.50%
2009-10-29,"2,097.55","2,077.04","2,101.33","2,071.30",722.13M,1.84%
2009-10-28,"2,059.61","2,103.36","2,111.84","2,057.40",852.27M,-2.67%
2009-10-27,"2,116.09","2,144.15","2,148.88","2,110.91",739.94M,-1.20%
2009-10-26,"2,141.85","2,158.81","2,183.61","2,136.92",700.30M,-0.59%
2009-10-23,"2,154.47","2,186.64","2,190.48","2,149.35",763.27M,-0.50%
2009-10-22,"2,165.29","2,146.72","2,169.17","2,130.70",712.90M,0.68%
2009-10-21,"2,150.73","2,160.78","2,190.64","2,148.41",780.67M,-0.59%
2009-10-20,"2,163.47","2,180.43","2,181.16","2,151.77",641.91M,-0.59%
2009-10-19,"2,176.32","2,162.41","2,180.11","2,150.42",573.19M,0.91%
2009-10-16,"2,156.80","2,164.73","2,164.73","2,142.88",698.20M,-0.76%
2009-10-15,"2,173.29","2,164.33","2,173.29","2,158.29",653.29M,0.05%
2009-10-14,"2,172.23","2,165.83","2,173.95","2,157.48",699.93M,1.51%
2009-10-13,"2,139.89","2,138.70","2,146.35","2,128.44",611.98M,0.04%
2009-10-12,"2,139.14","2,145.63","2,155.92","2,128.39",504.40M,-0.01%
2009-10-09,"2,139.28","2,120.00","2,139.62","2,118.04",564.07M,0.72%
2009-10-08,"2,123.93","2,124.69","2,139.65","2,116.06",704.98M,0.64%
2009-10-07,"2,110.33","2,099.06","2,110.33","2,095.94",611.10M,0.32%
2009-10-06,"2,103.57","2,080.40","2,111.13","2,079.49",686.41M,1.71%
2009-10-05,"2,068.15","2,056.52","2,074.78","2,049.04",637.28M,0.98%
2009-10-02,"2,048.11","2,040.84","2,064.15","2,040.73",707.25M,-0.46%
2009-10-01,"2,057.48","2,111.77","2,112.90","2,057.48",788.80M,-3.06%
2009-09-30,"2,122.42","2,131.30","2,137.87","2,092.30",803.80M,-0.08%
2009-09-29,"2,124.04","2,131.67","2,141.40","2,116.63",572.88M,-0.31%
2009-09-28,"2,130.74","2,101.92","2,140.04","2,101.43",534.37M,1.90%
2009-09-25,"2,090.92","2,095.84","2,106.99","2,085.35",642.68M,-0.79%
2009-09-24,"2,107.61","2,140.06","2,142.49","2,097.10",711.31M,-1.12%
2009-09-23,"2,131.42","2,152.43","2,167.70","2,130.34",739.70M,-0.69%
2009-09-22,"2,146.30","2,150.02","2,150.68","2,137.39",709.34M,0.39%
2009-09-21,"2,138.04","2,121.34","2,142.41","2,118.48",691.00M,0.24%
2009-09-18,"2,132.86","2,134.85","2,138.82","2,120.70",1.10B,0.29%
2009-09-17,"2,126.75","2,129.42","2,140.60","2,118.50",715.12M,-0.30%
2009-09-16,"2,133.15","2,110.06","2,133.15","2,102.86",753.25M,1.45%
2009-09-15,"2,102.64","2,090.33","2,106.93","2,086.16",657.65M,0.52%
2009-09-14,"2,091.78","2,066.15","2,091.78","2,065.80",606.49M,0.52%
2009-09-11,"2,080.90","2,083.34","2,088.93","2,070.02",626.70M,-0.15%
2009-09-10,"2,084.02","2,059.48","2,084.02","2,055.49",694.97M,1.15%
2009-09-09,"2,060.39","2,038.92","2,066.34","2,033.47",709.48M,1.11%
2009-09-08,"2,037.77","2,034.74","2,038.63","2,023.03",581.22M,0.94%
2009-09-04,"2,018.78","1,986.98","2,018.92","1,982.05",498.46M,1.79%
2009-09-03,"1,983.20","1,975.85","1,983.37","1,958.04",545.86M,0.82%
2009-09-02,"1,967.07","1,960.07","1,976.35","1,958.51",586.15M,-0.09%
2009-09-01,"1,968.89","2,001.30","2,034.78","1,965.48",789.23M,-2.00%
2009-08-31,"2,009.06","2,011.14","2,013.65","1,997.53",679.78M,-0.97%
2009-08-28,"2,028.77","2,050.53","2,059.48","2,017.42",668.03M,0.05%
2009-08-27,"2,027.73","2,021.31","2,029.27","1,993.03",595.34M,0.16%
2009-08-26,"2,024.43","2,021.30","2,034.31","2,013.52",559.00M,0.01%
2009-08-25,"2,024.23","2,025.59","2,040.59","2,019.17",558.24M,0.31%
2009-08-24,"2,017.98","2,026.11","2,036.03","2,012.00",568.00M,-0.14%
2009-08-21,"2,020.90","2,000.15","2,021.86","1,994.33",731.14M,1.59%
2009-08-20,"1,989.22","1,967.57","1,992.22","1,965.69",555.79M,1.01%
2009-08-19,"1,969.24","1,933.39","1,972.32","1,931.91",564.66M,0.68%
2009-08-18,"1,955.92","1,940.55","1,958.71","1,935.33",510.60M,1.30%
2009-08-17,"1,930.84","1,949.23","1,949.23","1,929.64",586.54M,-2.75%
2009-08-14,"1,985.52","2,005.79","2,006.73","1,969.68",554.78M,-1.19%
2009-08-13,"2,009.35","2,009.27","2,013.43","1,986.87",574.55M,0.53%
2009-08-12,"1,998.72","1,970.95","2,015.26","1,970.25",630.70M,1.47%
2009-08-11,"1,969.73","1,985.06","1,986.85","1,962.08",558.15M,-1.13%
2009-08-10,"1,992.24","1,991.44","1,999.55","1,979.39",525.78M,-0.40%
2009-08-07,"2,000.25","1,997.00","2,012.33","1,984.50",652.70M,1.37%
2009-08-06,"1,973.16","1,999.21","2,004.37","1,967.68",693.81M,-1.00%
2009-08-05,"1,993.05","2,014.45","2,014.45","1,980.68",677.03M,-0.91%
2009-08-04,"2,011.31","1,996.38","2,015.59","1,993.74",625.38M,0.13%
2009-08-03,"2,008.61","1,998.35","2,008.61","1,985.88",626.93M,1.52%
2009-07-31,"1,978.50","1,980.72","1,995.05","1,977.65",704.43M,-0.29%
2009-07-30,"1,984.30","1,986.21","2,009.81","1,980.08",736.07M,0.84%
2009-07-29,"1,967.76","1,965.32","1,970.65","1,953.36",589.74M,-0.39%
2009-07-28,"1,975.51","1,957.26","1,978.43","1,947.89",625.51M,0.39%
2009-07-27,"1,967.89","1,964.62","1,971.38","1,946.95",624.50M,0.10%
2009-07-24,"1,965.96","1,943.23","1,966.26","1,937.64",644.28M,-0.39%
2009-07-23,"1,973.60","1,924.96","1,979.34","1,924.77",869.63M,2.45%
2009-07-22,"1,926.38","1,908.83","1,934.61","1,907.25",676.12M,0.53%
2009-07-21,"1,916.20","1,917.39","1,917.46","1,892.17",650.10M,0.36%
2009-07-20,"1,909.29","1,896.99","1,909.89","1,890.00",618.05M,1.20%
2009-07-17,"1,886.61","1,880.31","1,887.34","1,873.81",630.41M,0.08%
2009-07-16,"1,885.03","1,856.05","1,887.89","1,854.70",657.84M,1.19%
2009-07-15,"1,862.90","1,827.61","1,863.29","1,824.31",788.23M,3.51%
2009-07-14,"1,799.73","1,790.70","1,800.73","1,782.85",583.38M,0.36%
2009-07-13,"1,793.21","1,761.03","1,793.21","1,736.95",619.33M,2.12%
2009-07-10,"1,756.03","1,744.61","1,764.11","1,738.26",518.84M,0.20%
2009-07-09,"1,752.55","1,756.97","1,763.63","1,747.44",579.69M,0.31%
2009-07-08,"1,747.17","1,756.00","1,757.67","1,727.05",760.93M,0.06%
2009-07-07,"1,746.17","1,787.44","1,788.97","1,745.38",604.92M,-2.31%
2009-07-06,"1,787.40","1,783.50","1,793.42","1,770.11",594.47M,-0.51%
2009-07-02,"1,796.52","1,823.69","1,823.91","1,795.95",565.14M,-2.67%
2009-07-01,"1,845.72","1,846.12","1,861.62","1,843.79",574.67M,0.58%
2009-06-30,"1,835.04","1,845.47","1,854.69","1,824.95",640.40M,-0.49%
2009-06-29,"1,844.06","1,842.09","1,854.09","1,825.03",599.12M,0.32%
2009-06-26,"1,838.22","1,819.16","1,840.98","1,816.84",1.85B,0.47%
2009-06-25,"1,829.54","1,783.19","1,829.67","1,779.18",646.35M,2.08%
2009-06-24,"1,792.34","1,780.88","1,807.08","1,780.25",597.73M,1.55%
2009-06-23,"1,764.92","1,771.42","1,777.58","1,753.78",627.38M,-0.07%
2009-06-22,"1,766.19","1,809.53","1,810.58","1,765.85",687.36M,-3.35%
2009-06-19,"1,827.47","1,824.99","1,837.58","1,817.07",1.13B,1.09%
2009-06-18,"1,807.72","1,809.04","1,816.60","1,795.74",583.06M,-0.02%
2009-06-17,"1,808.06","1,799.22","1,824.20","1,785.34",713.74M,0.66%
2009-06-16,"1,796.18","1,825.20","1,831.18","1,795.55",637.43M,-1.11%
2009-06-15,"1,816.38","1,837.94","1,838.33","1,803.07",639.24M,-2.28%
2009-06-12,"1,858.80","1,852.43","1,858.80","1,833.39",556.53M,-0.19%
2009-06-11,"1,862.37","1,854.75","1,879.92","1,854.75",677.68M,0.50%
2009-06-10,"1,853.08","1,872.01","1,872.70","1,827.61",673.00M,-0.38%
2009-06-09,"1,860.13","1,850.48","1,869.52","1,846.26",606.88M,0.96%
2009-06-08,"1,842.40","1,836.87","1,857.80","1,818.59",576.18M,-0.38%
2009-06-05,"1,849.42","1,864.02","1,865.95","1,834.63",662.10M,-0.03%
2009-06-04,"1,850.02","1,829.84","1,850.04","1,825.62",743.62M,1.32%
2009-06-03,"1,825.92","1,825.60","1,828.09","1,806.51",675.45M,-0.59%
2009-06-02,"1,836.80","1,821.22","1,846.65","1,815.83",728.01M,0.44%
2009-06-01,"1,828.68","1,796.09","1,833.18","1,792.80",947.40M,3.06%
2009-05-29,"1,774.33","1,756.26","1,774.33","1,742.99",946.60M,1.29%
2009-05-28,"1,751.79","1,744.23","1,754.95","1,714.48",683.58M,1.20%
2009-05-27,"1,731.08","1,745.56","1,768.22","1,728.96",663.34M,-1.11%
2009-05-26,"1,750.43","1,677.72","1,751.47","1,677.54",662.77M,3.45%
2009-05-22,"1,692.01","1,702.06","1,711.98","1,682.24",484.25M,-0.19%
2009-05-21,"1,695.25","1,709.83","1,719.58","1,677.77",700.34M,-1.89%
2009-05-20,"1,727.84","1,743.60","1,767.47","1,722.32",682.13M,-0.39%
2009-05-19,"1,734.54","1,727.00","1,750.05","1,719.92",623.00M,0.13%
2009-05-18,"1,732.36","1,696.82","1,732.36","1,689.55",613.25M,3.11%
2009-05-15,"1,680.14","1,687.49","1,703.45","1,676.56",662.76M,-0.54%
2009-05-14,"1,689.21","1,672.48","1,701.22","1,667.94",668.01M,1.50%
2009-05-13,"1,664.19","1,696.80","1,697.76","1,664.19",711.81M,-3.01%
2009-05-12,"1,715.92","1,742.86","1,743.52","1,695.87",740.68M,-0.88%
2009-05-11,"1,731.24","1,713.65","1,747.97","1,705.87",730.78M,-0.45%
2009-05-08,"1,739.00","1,733.50","1,747.41","1,711.01",914.96M,1.33%
2009-05-07,"1,716.24","1,772.10","1,773.13","1,702.54",944.72M,-2.44%
2009-05-06,"1,759.10","1,768.69","1,770.29","1,730.97",830.06M,0.28%
2009-05-05,"1,754.12","1,757.26","1,759.42","1,735.37",768.64M,-0.54%
2009-05-04,"1,763.56","1,733.71","1,763.56","1,729.31",767.63M,2.58%
2009-05-01,"1,719.20","1,719.29","1,728.10","1,703.52",657.13M,0.11%
2009-04-30,"1,717.30","1,732.47","1,753.61","1,710.07",912.41M,0.31%
2009-04-29,"1,711.94","1,688.66","1,726.69","1,687.29",745.07M,2.28%
2009-04-28,"1,673.81","1,668.26","1,690.06","1,661.40",646.94M,-0.33%
2009-04-27,"1,679.41","1,672.87","1,700.53","1,670.49",692.31M,-0.88%
2009-04-24,"1,694.29","1,666.43","1,702.87","1,657.49",826.52M,2.55%
2009-04-23,"1,652.21","1,651.47","1,654.85","1,625.88",794.59M,0.37%
2009-04-22,"1,646.12","1,630.14","1,679.82","1,624.73",831.06M,0.14%
2009-04-21,"1,643.85","1,599.03","1,643.85","1,598.93",776.00M,2.22%
2009-04-20,"1,608.21","1,641.35","1,643.32","1,606.86",913.43M,-3.88%
2009-04-17,"1,673.07","1,665.60","1,682.24","1,653.84",800.51M,0.16%
2009-04-16,"1,670.44","1,645.52","1,676.17","1,628.08",737.57M,2.68%
2009-04-15,"1,626.80","1,613.56","1,627.72","1,599.11",657.38M,0.07%
2009-04-14,"1,625.72","1,637.50","1,651.28","1,618.04",728.18M,-1.67%
2009-04-13,"1,653.31","1,641.61","1,660.83","1,630.54",580.02M,0.05%
2009-04-09,"1,652.54","1,618.83","1,652.54","1,616.25",701.49M,3.89%
2009-04-08,"1,590.66","1,576.93","1,595.97","1,567.22",577.97M,1.86%
2009-04-07,"1,561.61","1,585.58","1,588.00","1,559.46",580.99M,-2.81%
2009-04-06,"1,606.71","1,602.24","1,607.60","1,580.65",650.35M,-0.93%
2009-04-03,"1,621.87","1,609.05","1,621.87","1,593.05",669.25M,1.20%
2009-04-02,"1,602.63","1,579.97","1,623.34","1,576.82",875.36M,3.29%
2009-04-01,"1,551.60","1,504.87","1,553.03","1,498.54",729.15M,1.51%
2009-03-31,"1,528.59","1,518.70","1,554.47","1,518.01",712.61M,1.78%
2009-03-30,"1,501.80","1,516.79","1,517.06","1,484.98",667.83M,-2.81%
2009-03-27,"1,545.20","1,564.12","1,569.21","1,543.43",642.82M,-2.63%
2009-03-26,"1,587.00","1,549.40","1,587.00","1,545.21",867.63M,3.80%
2009-03-25,"1,528.95","1,527.59","1,554.25","1,487.94",787.64M,0.82%
2009-03-24,"1,516.52","1,535.68","1,546.21","1,515.63",626.35M,-2.52%
2009-03-23,"1,555.77","1,491.26","1,555.77","1,482.15",758.81M,6.76%
2009-03-20,"1,457.27","1,488.15","1,501.78","1,448.78",1.03B,-1.77%
2009-03-19,"1,483.48","1,509.06","1,509.06","1,475.49",758.05M,-0.52%
2009-03-18,"1,491.22","1,454.44","1,507.40","1,448.67",897.80M,1.99%
2009-03-17,"1,462.11","1,409.67","1,462.11","1,405.32",707.64M,4.14%
2009-03-16,"1,404.02","1,445.27","1,445.27","1,402.48",700.55M,-1.92%
2009-03-13,"1,431.50","1,427.03","1,433.98","1,408.26",712.79M,0.38%
2009-03-12,"1,426.10","1,367.78","1,427.55","1,355.05",826.96M,3.97%
2009-03-11,"1,371.64","1,364.80","1,385.29","1,352.60",742.71M,0.98%
2009-03-10,"1,358.28","1,288.95","1,358.28","1,288.95",847.81M,7.07%
2009-03-09,"1,268.64","1,284.84","1,316.15","1,265.52",700.22M,-1.95%
2009-03-06,"1,293.85","1,310.59","1,320.51","1,268.54",876.18M,-0.44%
2009-03-05,"1,299.59","1,332.38","1,342.86","1,298.33",823.34M,-4.00%
2009-03-04,"1,353.74","1,340.38","1,370.29","1,333.88",835.26M,2.48%
2009-03-03,"1,321.01","1,341.42","1,346.88","1,312.98",939.20M,-0.14%
2009-03-02,"1,322.85","1,356.13","1,372.00","1,322.13",833.16M,-3.99%
2009-02-27,"1,377.84","1,376.56","1,401.97","1,372.42",967.62M,-0.98%
2009-02-26,"1,391.47","1,436.85","1,444.83","1,391.47",820.32M,-2.38%
2009-02-25,"1,425.43","1,428.76","1,453.66","1,404.54",853.99M,-1.14%
2009-02-24,"1,441.83","1,399.37","1,445.07","1,395.11",879.57M,3.90%
2009-02-23,"1,387.72","1,452.58","1,452.58","1,386.68",735.18M,-3.71%
2009-02-20,"1,441.23","1,427.03","1,454.39","1,416.96",960.29M,-0.11%
2009-02-19,"1,442.82","1,478.55","1,485.14","1,442.53",724.51M,-1.71%
2009-02-18,"1,467.97","1,480.65","1,487.92","1,454.46",745.32M,-0.18%
2009-02-17,"1,470.66","1,489.12","1,492.82","1,467.79",903.97M,-4.15%
2009-02-13,"1,534.36","1,539.72","1,552.57","1,530.05",704.95M,-0.48%
2009-02-12,"1,541.71","1,510.17","1,542.51","1,495.34",886.95M,0.73%
2009-02-11,"1,530.50","1,531.58","1,542.84","1,509.35",813.70M,0.38%
2009-02-10,"1,524.73","1,578.02","1,598.50","1,520.56",910.35M,-4.20%
2009-02-09,"1,591.56","1,590.74","1,598.23","1,576.10",662.39M,-0.01%
2009-02-06,"1,591.71","1,547.00","1,594.26","1,545.85",847.82M,2.94%
2009-02-05,"1,546.24","1,498.59","1,554.37","1,495.52",930.49M,2.06%
2009-02-04,"1,515.05","1,517.19","1,549.64","1,508.87",818.41M,-0.08%
2009-02-03,"1,516.30","1,499.59","1,521.21","1,479.42",778.32M,1.46%
2009-02-02,"1,494.43","1,460.85","1,502.72","1,460.51",763.51M,1.22%
2009-01-30,"1,476.42","1,519.46","1,523.45","1,472.51",811.95M,-2.08%
2009-01-29,"1,507.84","1,537.47","1,537.84","1,505.70",734.12M,-3.24%
2009-01-28,"1,558.34","1,530.48","1,568.33","1,530.03",793.64M,3.55%
2009-01-27,"1,504.90","1,494.12","1,513.21","1,488.81",675.54M,1.04%
2009-01-26,"1,489.46","1,479.98","1,514.38","1,470.81",704.64M,0.82%
2009-01-23,"1,477.29","1,440.78","1,495.27","1,434.08",814.86M,0.81%
2009-01-22,"1,465.49","1,470.85","1,492.47","1,444.08",906.30M,-2.76%
2009-01-21,"1,507.07","1,466.40","1,507.52","1,444.90",821.53M,4.60%
2009-01-20,"1,440.86","1,520.76","1,521.85","1,440.86",813.22M,-5.78%
2009-01-16,"1,529.33","1,532.47","1,538.82","1,490.35",930.84M,1.16%
2009-01-15,"1,511.84","1,489.46","1,521.58","1,456.72",917.95M,1.49%
2009-01-14,"1,489.64","1,521.71","1,528.65","1,485.26",740.74M,-3.67%
2009-01-13,"1,546.46","1,537.42","1,557.95","1,527.47",726.89M,0.50%
2009-01-12,"1,538.79","1,573.45","1,573.46","1,528.00",645.32M,-2.09%
2009-01-09,"1,571.59","1,617.05","1,617.26","1,569.87",724.59M,-2.81%
2009-01-08,"1,617.01","1,590.25","1,617.01","1,584.28",702.64M,1.12%
2009-01-07,"1,599.06","1,621.63","1,625.37","1,588.20",758.20M,-3.23%
2009-01-06,"1,652.38","1,642.37","1,665.63","1,636.25",728.25M,1.50%
2009-01-05,"1,628.03","1,621.48","1,640.46","1,604.63",632.99M,-0.26%
2009-01-02,"1,632.21","1,578.87","1,636.03","1,571.98",502.72M,3.50%
2008-12-31,"1,577.03","1,550.87","1,586.81","1,548.88",567.22M,1.70%
2008-12-30,"1,550.70","1,521.18","1,550.70","1,517.26",476.55M,2.67%
2008-12-29,"1,510.32","1,529.54","1,530.92","1,493.45",422.95M,-1.30%
2008-12-26,"1,530.24","1,531.20","1,532.13","1,518.97",209.01M,0.35%
2008-12-24,"1,524.90","1,525.15","1,527.23","1,516.15",180.73M,0.22%
2008-12-23,"1,521.54","1,539.37","1,548.44","1,512.54",469.01M,-0.71%
2008-12-22,"1,532.35","1,562.17","1,563.79","1,503.66",624.10M,-2.04%
2008-12-19,"1,564.32","1,572.75","1,593.35","1,557.05",1.29B,0.77%
2008-12-18,"1,552.37","1,583.17","1,591.70","1,535.38",784.48M,-1.71%
2008-12-17,"1,579.31","1,568.88","1,598.33","1,560.05",800.98M,-0.67%
2008-12-16,"1,589.89","1,526.06","1,589.89","1,526.00",821.43M,5.41%
2008-12-15,"1,508.34","1,544.16","1,544.16","1,491.36",617.91M,-2.10%
2008-12-12,"1,540.72","1,482.55","1,543.04","1,478.03",708.41M,2.18%
2008-12-11,"1,507.88","1,548.47","1,568.61","1,501.70",741.13M,-3.68%
2008-12-10,"1,565.48","1,563.66","1,584.16","1,542.08",703.11M,1.17%
2008-12-09,"1,547.34","1,546.54","1,602.92","1,538.25",875.96M,-1.55%
2008-12-08,"1,571.74","1,541.44","1,583.81","1,536.71",894.18M,4.14%
2008-12-05,"1,509.31","1,426.93","1,510.39","1,404.80",877.80M,4.41%
2008-12-04,"1,445.56","1,465.77","1,500.95","1,426.41",809.72M,-3.14%
2008-12-03,"1,492.38","1,416.03","1,493.06","1,414.04",889.27M,2.94%
2008-12-02,"1,449.80","1,423.85","1,450.83","1,399.88",824.03M,3.70%
2008-12-01,"1,398.07","1,496.09","1,496.24","1,398.07",790.95M,-8.95%
2008-11-28,"1,535.57","1,517.95","1,535.57","1,512.41",305.43M,0.23%
2008-11-26,"1,532.10","1,441.21","1,532.10","1,441.21",723.98M,4.60%
2008-11-25,"1,464.73","1,486.22","1,486.22","1,430.40",962.52M,-0.50%
2008-11-24,"1,472.02","1,410.14","1,480.41","1,397.19",1.01B,6.33%
2008-11-21,"1,384.35","1,346.77","1,384.35","1,295.48",1.26B,5.18%
2008-11-20,"1,316.12","1,373.77","1,414.43","1,314.90",1.21B,-5.07%
2008-11-19,"1,386.42","1,479.13","1,493.05","1,386.42",927.04M,-6.53%
2008-11-18,"1,483.27","1,488.93","1,498.42","1,429.92",912.47M,0.08%
2008-11-17,"1,482.05","1,494.74","1,526.96","1,481.70",716.91M,-2.29%
2008-11-14,"1,516.85","1,560.59","1,587.76","1,513.09",842.89M,-5.00%
2008-11-13,"1,596.70","1,503.06","1,596.70","1,428.54",1.18B,6.50%
2008-11-12,"1,499.21","1,555.17","1,562.78","1,499.21",840.45M,-5.17%
2008-11-11,"1,580.90","1,598.59","1,612.42","1,563.95",639.42M,-2.22%
2008-11-10,"1,616.74","1,680.67","1,680.67","1,603.33",638.76M,-1.86%
2008-11-07,"1,647.40","1,629.69","1,654.25","1,615.51",717.10M,2.41%
2008-11-06,"1,608.70","1,659.57","1,676.92","1,603.87",930.69M,-4.34%
2008-11-05,"1,681.64","1,757.01","1,764.43","1,679.19",819.29M,-5.53%
2008-11-04,"1,780.12","1,761.09","1,785.84","1,739.81",648.21M,3.12%
2008-11-03,"1,726.33","1,718.89","1,738.53","1,713.39",675.39M,0.31%
2008-10-31,"1,720.95","1,684.71","1,742.54","1,673.32",975.33M,1.32%
2008-10-30,"1,698.52","1,698.43","1,712.56","1,658.45",960.70M,2.49%
2008-10-29,"1,657.21","1,643.98","1,705.51","1,622.01",1.06B,0.47%
2008-10-28,"1,649.47","1,552.24","1,649.47","1,504.13",1.09B,9.53%
2008-10-27,"1,505.90","1,528.12","1,574.54","1,503.81",840.50M,-2.97%
2008-10-24,"1,552.03","1,493.79","1,584.27","1,493.79",1.04B,-3.23%
2008-10-23,"1,603.91","1,621.11","1,645.50","1,533.55",1.19B,-0.73%
2008-10-22,"1,615.75","1,671.23","1,678.71","1,587.22",1.01B,-4.77%
2008-10-21,"1,696.68","1,741.84","1,768.54","1,695.12",804.20M,-4.14%
2008-10-20,"1,770.03","1,735.13","1,770.05","1,698.01",758.99M,3.43%
2008-10-17,"1,711.29","1,678.78","1,782.58","1,670.28",1.12B,-0.37%
2008-10-16,"1,717.71","1,644.55","1,717.72","1,565.72",1.31B,5.49%
2008-10-15,"1,628.33","1,754.62","1,761.23","1,628.33",1.01B,-8.47%
2008-10-14,"1,779.01","1,894.87","1,896.95","1,752.89",1.16B,-3.54%
2008-10-13,"1,844.25","1,734.60","1,844.25","1,715.74",1.73B,11.81%
2008-10-10,"1,649.51","1,590.77","1,690.77","1,542.45",1.73B,0.27%
2008-10-09,"1,645.12","1,766.25","1,787.41","1,634.88",1.17B,-5.47%
2008-10-08,"1,740.33","1,710.96","1,806.89","1,706.86",1.44B,-0.83%
2008-10-07,"1,754.88","1,867.97","1,886.35","1,754.88",1.11B,-5.80%
2008-10-06,"1,862.96","1,898.63","1,905.01","1,777.02",1.34B,-4.34%
2008-10-03,"1,947.39","2,005.92","2,046.81","1,947.19",931.53M,-1.48%
2008-10-02,"1,976.72","2,052.51","2,056.43","1,975.00",797.62M,-4.48%
2008-10-01,"2,069.40","2,075.10","2,083.20","2,046.06",711.91M,-1.07%
2008-09-30,"2,091.88","2,033.69","2,094.31","2,015.93",875.74M,5.45%
2008-09-29,"1,983.73","2,147.16","2,152.69","1,983.73",1.01B,-9.14%
2008-09-26,"2,183.34","2,144.06","2,187.53","2,136.85",732.82M,-0.15%
2008-09-25,"2,186.57","2,172.26","2,210.74","2,167.06",675.97M,1.43%
2008-09-24,"2,155.68","2,167.55","2,179.93","2,147.36",662.75M,0.11%
2008-09-23,"2,153.33","2,190.71","2,209.62","2,151.77",740.52M,-1.18%
2008-09-22,"2,178.98","2,265.77","2,266.45","2,178.98",718.07M,-4.17%
2008-09-19,"2,273.90","2,303.90","2,318.43","2,239.73",1.92B,3.40%
2008-09-18,"2,199.10","2,137.42","2,201.71","2,070.22",1.49B,4.78%
2008-09-17,"2,098.85","2,177.58","2,183.25","2,098.85",1.16B,-4.94%
2008-09-16,"2,207.90","2,149.65","2,214.29","2,145.17",1.21B,1.28%
