Date,NASDAQNDXT,VIXCLS,VXAZN,^VXN,^VIX3M
2014-01-07,1897.71,12.92,34.29,15.100000381469727,14.40999984741211
2014-01-08,1912.25,12.87,34.86,14.880000114440918,14.289999961853027
2014-01-09,1899.77,12.89,35.29,15.100000381469727,14.289999961853027
2014-01-10,1907.28,12.14,34.56,14.09000015258789,13.9399995803833
2014-01-13,1879.88,13.28,38.71,15.050000190734863,14.979999542236328
2014-01-14,1919.61,12.28,37.55,13.520000457763672,14.489999771118164
2014-01-15,1945.95,12.28,36.45,13.630000114440918,14.460000038146973
2014-01-16,1940.99,12.53,38.65,14.109999656677246,14.6899995803833
2014-01-17,1933.06,12.44,37.46,14.199999809265137,14.630000114440918
2014-01-20,1933.06,12.44,37.46,14.199999809265137,14.630000114440918
2014-01-21,1942.24,12.87,37.62,14.34000015258789,14.619999885559082
2014-01-22,1953.07,12.84,36.3,14.430000305175781,14.470000267028809
2014-01-23,1941.78,13.77,36.92,15.329999923706055,14.979999542236328
2014-01-24,1901.5,18.14,38.91,18.84000015258789,17.399999618530273
2014-01-27,1886.0,17.42,40.2,18.8700008392334,17.1299991607666
2014-01-28,1894.96,15.8,39.82,17.649999618530273,16.200000762939453
2014-01-29,1877.93,17.35,42.63,18.690000534057617,17.239999771118164
2014-01-30,1904.66,17.29,47.0,18.649999618530273,17.3700008392334
2014-01-31,1897.65,18.41,32.17,18.969999313354492,18.09000015258789
2014-02-03,1849.97,21.44,35.88,21.440000534057617,20.139999389648438
2014-02-04,1863.97,19.11,32.27,20.100000381469727,19.079999923706055
2014-02-05,1857.02,19.95,33.52,21.149999618530273,19.670000076293945
2014-02-06,1890.27,17.23,31.61,19.479999542236328,17.790000915527344
2014-02-07,1922.3,15.29,30.32,16.709999084472656,16.34000015258789
2014-02-10,1933.09,15.26,29.61,16.530000686645508,16.31999969482422
2014-02-11,1957.87,14.51,29.56,15.84000015258789,15.75
2014-02-12,1966.99,14.3,32.02,15.930000305175781,15.649999618530273
2014-02-13,1991.12,14.14,29.18,15.489999771118164,15.5
2014-02-14,1999.86,13.57,28.41,14.800000190734863,15.170000076293945
2014-02-17,1999.86,13.57,28.41,14.800000190734863,15.170000076293945
2014-02-18,2004.69,13.87,28.17,15.229999542236328,15.220000267028809
2014-02-19,2003.65,15.5,29.48,16.31999969482422,16.290000915527344
2014-02-20,2016.51,14.79,28.47,15.90999984741211,15.720000267028809
2014-02-21,2015.61,14.68,27.49,15.8100004196167,15.640000343322754
2014-02-24,2025.23,14.23,25.97,15.239999771118164,15.5
2014-02-25,2017.19,13.67,27.74,15.149999618530273,15.5
2014-02-26,2028.79,14.35,28.02,15.289999961853027,15.90999984741211
2014-02-27,2032.63,14.04,27.71,14.789999961853027,15.630000114440918
2014-02-28,2021.13,14.0,27.93,15.010000228881836,15.800000190734863
2014-03-03,2008.9,16.0,29.28,16.850000381469727,16.920000076293945
2014-03-04,2042.26,14.1,26.87,15.40999984741211,15.6899995803833
2014-03-05,2044.5,13.89,26.83,15.220000267028809,15.770000457763672
2014-03-06,2046.53,14.21,26.67,14.9399995803833,15.829999923706055
2014-03-07,2036.66,14.11,25.82,15.229999542236328,15.869999885559082
2014-03-10,2029.77,14.2,26.23,15.520000457763672,15.970000267028809
2014-03-11,2018.12,14.8,26.35,15.779999732971191,16.350000381469727
2014-03-12,2027.63,14.47,26.14,15.539999961853027,16.079999923706055
2014-03-13,1988.45,16.22,28.02,17.469999313354492,17.1299991607666
2014-03-14,1981.88,17.82,27.52,18.889999389648438,17.93000030517578
2014-03-17,2007.64,15.64,24.93,17.469999313354492,16.690000534057617
2014-03-18,2031.65,14.52,25.02,15.930000305175781,16.15999984741211
2014-03-19,2024.09,15.12,26.29,16.229999542236328,16.31999969482422
2014-03-20,2046.15,14.52,27.1,16.18000030517578,15.859999656677246
2014-03-21,2024.66,15.0,28.69,17.350000381469727,16.18000030517578
2014-03-24,2008.89,15.09,31.87,18.1200008392334,16.100000381469727
2014-03-25,2018.96,14.02,31.8,17.1200008392334,15.529999732971191
2014-03-26,1992.67,14.93,33.6,18.139999389648438,16.079999923706055
2014-03-27,1983.81,14.62,36.82,18.489999771118164,15.869999885559082
2014-03-28,1994.08,14.41,35.73,18.09000015258789,15.460000038146973
2014-03-31,2015.95,13.88,37.02,18.1200008392334,15.079999923706055
2014-04-01,2049.68,13.1,37.6,16.739999771118164,14.399999618530273
2014-04-02,2047.99,13.09,37.7,16.3700008392334,14.449999809265137
2014-04-03,2033.36,13.37,39.81,16.959999084472656,14.5
2014-04-04,1979.5,13.96,42.33,18.790000915527344,14.960000038146973
2014-04-07,1956.66,15.57,45.3,20.049999237060547,15.899999618530273
2014-04-08,1983.28,14.89,43.06,19.110000610351562,15.529999732971191
2014-04-09,2009.04,13.82,43.47,17.719999313354492,14.829999923706055
2014-04-10,1943.78,15.89,49.09,20.59000015258789,16.06999969482422
2014-04-11,1916.0,17.03,49.24,22.649999618530273,16.790000915527344
2014-04-14,1939.74,16.11,49.4,21.770000457763672,16.3700008392334
2014-04-15,1955.56,15.61,48.52,21.90999984741211,15.989999771118164
2014-04-16,1966.68,14.18,46.47,20.40999984741211,15.229999542236328
2014-04-17,1980.92,13.36,43.39,19.389999389648438,14.84000015258789
2014-04-18,1980.92,13.36,43.39,19.389999389648438,14.84000015258789
2014-04-21,1994.72,13.25,42.97,18.530000686645508,14.75
2014-04-22,2007.02,13.19,43.64,17.18000030517578,14.609999656677246
2014-04-23,1995.2,13.27,43.24,16.899999618530273,14.829999923706055
2014-04-24,1997.78,13.32,41.45,17.170000076293945,14.770000457763672
2014-04-25,1951.88,14.06,34.17,18.59000015258789,15.180000305175781
2014-04-28,1940.98,13.97,37.0,18.739999771118164,14.930000305175781
2014-04-29,1958.86,13.71,34.75,18.329999923706055,14.829999923706055
2014-04-30,1970.08,13.41,32.62,17.68000030517578,14.699999809265137
2014-05-01,1973.9,13.25,31.4,17.149999618530273,14.670000076293945
2014-05-02,1974.55,12.91,30.41,17.030000686645508,14.680000305175781
2014-05-05,1976.68,13.29,30.01,16.780000686645508,14.75
2014-05-06,1959.03,13.8,31.78,17.09000015258789,15.119999885559082
2014-05-07,1945.68,13.4,33.34,17.399999618530273,14.619999885559082
2014-05-08,1952.15,13.43,33.93,17.420000076293945,14.579999923706055
2014-05-09,1955.48,12.92,32.07,16.520000457763672,14.380000114440918
2014-05-12,1992.09,12.23,29.72,15.489999771118164,13.880000114440918
2014-05-13,1984.57,12.13,28.63,15.369999885559082,14.039999961853027
2014-05-14,1976.81,12.17,29.27,15.15999984741211,14.180000305175781
2014-05-15,1964.4,13.17,29.55,16.059999465942383,14.859999656677246
2014-05-16,1978.71,12.44,28.87,15.25,14.329999923706055
2014-05-19,1999.23,12.42,28.82,15.100000381469727,14.109999656677246
2014-05-20,1987.77,12.96,28.34,15.34000015258789,14.40999984741211
2014-05-21,2003.57,11.91,27.66,14.5,13.869999885559082
2014-05-22,2014.21,12.03,27.44,14.199999809265137,13.829999923706055
2014-05-23,2033.28,11.36,25.98,13.449999809265137,13.619999885559082
2014-05-26,2033.28,11.36,25.98,13.449999809265137,13.619999885559082
2014-05-27,2056.99,11.51,26.9,13.720000267028809,13.640000343322754
2014-05-28,2051.58,11.68,27.12,14.039999961853027,13.770000457763672
2014-05-29,2060.77,11.57,26.49,13.84000015258789,13.710000038146973
2014-05-30,2057.63,11.4,26.81,13.770000457763672,13.75
2014-06-02,2063.91,11.58,27.06,14.329999923706055,13.880000114440918
2014-06-03,2062.79,11.87,27.05,14.350000381469727,13.819999694824219
2014-06-04,2067.71,12.08,27.07,14.210000038146973,13.770000457763672
2014-06-05,2086.71,11.68,31.06,13.65999984741211,13.579999923706055
2014-06-06,2103.19,10.73,30.64,13.210000038146973,12.829999923706055
2014-06-09,2106.36,11.15,30.34,13.789999961853027,13.020000457763672
2014-06-10,2109.43,10.99,28.77,13.569999694824219,13.010000228881836
2014-06-11,2113.09,11.6,30.27,13.369999885559082,13.289999961853027
2014-06-12,2101.79,12.56,30.27,13.850000381469727,14.109999656677246
2014-06-13,2117.24,12.18,29.31,13.609999656677246,13.789999961853027
2014-06-16,2123.35,12.65,29.05,13.699999809265137,13.970000267028809
2014-06-17,2132.89,12.06,29.19,13.510000228881836,13.65999984741211
2014-06-18,2143.23,10.61,28.66,12.649999618530273,12.619999885559082
2014-06-19,2137.14,10.62,28.77,12.510000228881836,12.699999809265137
2014-06-20,2138.32,10.85,28.91,12.270000457763672,12.869999885559082
2014-06-23,2137.5,10.98,29.46,12.300000190734863,12.920000076293945
2014-06-24,2130.28,12.13,30.64,12.609999656677246,13.380000114440918
2014-06-25,2140.38,11.59,30.95,12.539999961853027,13.109999656677246
2014-06-26,2134.04,11.63,31.39,12.199999809265137,13.069999694824219
2014-06-27,2141.69,11.26,31.14,12.029999732971191,12.819999694824219
2014-06-30,2153.07,11.57,33.06,12.210000038146973,13.010000228881836
2014-07-01,2177.77,11.15,33.41,11.979999542236328,12.739999771118164
2014-07-02,2178.29,10.82,33.25,11.59000015258789,12.489999771118164
2014-07-03,2193.3,10.32,33.42,11.359999656677246,12.239999771118164
2014-07-04,2193.3,10.32,33.42,11.359999656677246,12.239999771118164
2014-07-07,2180.16,11.33,34.72,12.4399995803833,12.869999885559082
2014-07-08,2154.25,11.98,35.73,13.739999771118164,13.210000038146973
2014-07-09,2164.87,11.65,35.36,13.220000267028809,12.989999771118164
2014-07-10,2156.68,12.59,35.93,14.130000114440918,13.649999618530273
2014-07-11,2164.08,12.08,36.34,13.65999984741211,13.279999732971191
2014-07-14,2174.79,11.82,38.21,13.59000015258789,12.930000305175781
2014-07-15,2173.04,11.96,37.14,14.329999923706055,13.15999984741211
2014-07-16,2185.0,11.0,36.48,13.380000114440918,12.630000114440918
2014-07-17,2150.08,14.54,37.1,15.850000381469727,14.970000267028809
2014-07-18,2176.4,12.06,37.32,13.399999618530273,13.359999656677246
2014-07-21,2176.02,12.81,37.75,14.170000076293945,13.800000190734863
2014-07-22,2190.89,12.24,37.24,13.260000228881836,13.5
2014-07-23,2172.79,11.52,36.83,12.90999984741211,13.380000114440918
2014-07-24,2185.03,11.84,37.3,13.079999923706055,13.449999809265137
2014-07-25,2174.28,12.69,28.69,13.359999656677246,14.0
2014-07-28,2175.84,12.56,28.06,13.84000015258789,13.920000076293945
2014-07-29,2168.94,13.28,27.76,14.199999809265137,14.220000267028809
2014-07-30,2179.47,13.33,27.3,13.930000305175781,14.260000228881836
2014-07-31,2137.27,16.95,30.38,16.81999969482422,16.3799991607666
2014-08-01,2128.55,17.03,30.86,17.260000228881836,16.780000686645508
2014-08-04,2143.72,15.12,29.31,16.079999923706055,15.8100004196167
2014-08-05,2126.94,16.87,30.34,17.020000457763672,17.139999389648438
2014-08-06,2123.36,16.37,30.22,17.06999969482422,16.93000030517578
2014-08-07,2109.31,16.66,30.22,17.3700008392334,17.219999313354492
2014-08-08,2130.01,15.77,27.96,17.020000457763672,16.690000534057617
2014-08-11,2143.83,14.23,25.79,15.270000457763672,15.760000228881836
2014-08-12,2137.93,14.13,25.43,15.130000114440918,15.699999809265137
2014-08-13,2159.95,12.9,25.17,13.8100004196167,14.850000381469727
2014-08-14,2167.86,12.42,24.5,12.949999809265137,14.430000305175781
2014-08-15,2174.13,13.15,25.79,13.369999885559082,14.420000076293945
2014-08-18,2189.76,12.32,24.18,12.850000381469727,13.90999984741211
2014-08-19,2201.87,12.21,23.56,12.65999984741211,13.789999961853027
2014-08-20,2209.04,11.78,23.61,12.65999984741211,13.760000228881836
2014-08-21,2214.62,11.76,23.4,12.5,13.529999732971191
2014-08-22,2212.6,11.47,22.97,12.229999542236328,13.510000228881836
2014-08-25,2210.49,11.7,23.51,12.449999809265137,13.569999694824219
2014-08-26,2213.5,11.63,23.75,12.34000015258789,13.710000038146973
2014-08-27,2210.77,11.78,24.08,12.34000015258789,13.920000076293945
2014-08-28,2212.05,12.05,23.93,12.649999618530273,14.130000114440918
2014-08-29,2226.98,11.98,22.52,12.710000038146973,14.260000228881836
2014-09-01,2226.98,11.98,22.52,12.710000038146973,14.260000228881836
2014-09-02,2231.89,12.25,24.24,12.979999542236328,14.460000038146973
2014-09-03,2233.91,12.36,24.61,13.5600004196167,14.390000343322754
2014-09-04,2236.37,12.64,25.07,13.779999732971191,14.539999961853027
2014-09-05,2255.85,12.09,24.74,13.239999771118164,14.079999923706055
2014-09-08,2263.45,12.66,25.87,13.65999984741211,14.390000343322754
2014-09-09,2243.1,13.5,27.87,14.529999732971191,14.84000015258789
2014-09-10,2252.34,12.88,28.09,14.119999885559082,14.630000114440918
2014-09-11,2254.92,12.8,28.1,14.029999732971191,14.680000305175781
2014-09-12,2241.07,13.31,27.33,14.670000076293945,15.039999961853027
2014-09-15,2216.15,14.12,29.65,16.190000534057617,15.579999923706055
2014-09-16,2240.48,12.73,27.72,14.920000076293945,14.850000381469727
2014-09-17,2246.01,12.65,27.39,13.850000381469727,14.619999885559082
2014-09-18,2272.64,12.03,27.28,13.510000228881836,14.229999542236328
2014-09-19,2252.0,12.11,26.68,13.800000190734863,14.380000114440918
2014-09-22,2223.15,13.69,30.33,15.510000228881836,15.260000228881836
2014-09-23,2216.51,14.93,30.69,16.459999084472656,16.06999969482422
2014-09-24,2238.71,13.27,29.3,15.25,15.220000267028809
2014-09-25,2195.27,15.64,30.89,18.1200008392334,16.59000015258789
2014-09-26,2219.72,14.85,30.56,16.850000381469727,16.020000457763672
2014-09-29,2221.88,15.98,32.47,18.030000686645508,16.81999969482422
2014-09-30,2216.81,16.31,33.12,18.260000228881836,17.079999923706055
2014-10-01,2170.51,16.71,34.43,19.209999084472656,17.6200008392334
2014-10-02,2169.47,16.16,34.32,18.6299991607666,17.239999771118164
2014-10-03,2186.16,14.55,33.14,17.540000915527344,16.040000915527344
2014-10-06,2174.07,15.46,34.25,17.979999542236328,16.549999237060547
2014-10-07,2135.28,17.2,35.66,19.170000076293945,17.68000030517578
2014-10-08,2176.57,15.11,35.98,17.260000228881836,16.280000686645508
2014-10-09,2126.76,18.76,37.5,19.770000457763672,18.09000015258789
2014-10-10,2032.76,21.24,39.27,22.6200008392334,19.93000030517578
2014-10-13,2001.32,24.64,47.63,25.719999313354492,22.1200008392334
2014-10-14,2014.61,22.79,45.55,25.0,21.3700008392334
2014-10-15,2017.03,26.25,48.87,27.049999237060547,22.770000457763672
2014-10-16,2023.41,25.2,49.58,26.729999542236328,22.850000381469727
2014-10-17,2048.17,21.99,46.01,23.1299991607666,21.25
2014-10-20,2069.32,18.57,44.65,20.31999969482422,19.670000076293945
2014-10-21,2128.86,16.08,44.51,18.219999313354492,17.8700008392334
2014-10-22,2108.03,17.87,44.76,19.959999084472656,19.059999465942383
2014-10-23,2138.46,16.53,44.25,18.780000686645508,18.219999313354492
2014-10-24,2167.55,16.11,30.35,17.93000030517578,17.920000076293945
2014-10-27,2173.58,16.04,28.64,17.940000534057617,17.860000610351562
2014-10-28,2208.7,14.39,26.98,16.600000381469727,16.459999084472656
2014-10-29,2197.84,15.15,27.08,16.780000686645508,16.889999389648438
2014-10-30,2212.88,14.52,27.18,16.610000610351562,16.739999771118164
2014-10-31,2263.51,14.03,25.88,15.8100004196167,16.510000228881836
2014-11-03,2272.79,14.73,26.64,16.420000076293945,16.809999465942383
2014-11-04,2275.9,14.89,26.95,16.579999923706055,16.93000030517578
2014-11-05,2290.94,14.17,28.73,16.34000015258789,16.56999969482422
2014-11-06,2287.48,13.67,28.34,15.680000305175781,16.260000228881836
2014-11-07,2280.3,13.12,27.54,14.710000038146973,15.829999923706055
2014-11-10,2293.79,12.67,27.01,14.300000190734863,15.039999961853027
2014-11-11,2291.13,12.92,26.73,14.319999694824219,15.359999656677246
2014-11-12,2293.71,13.02,27.19,14.329999923706055,15.739999771118164
2014-11-13,2296.98,13.79,28.36,14.550000190734863,15.890000343322754
2014-11-14,2316.45,13.31,30.31,15.15999984741211,15.960000038146973
2014-11-17,2310.62,13.99,30.63,15.529999732971191,15.930000305175781
2014-11-18,2326.45,13.86,30.47,15.380000114440918,15.699999809265137
2014-11-19,2313.48,13.96,31.24,15.710000038146973,15.970000267028809
2014-11-20,2324.36,13.58,31.58,14.869999885559082,16.010000228881836
2014-11-21,2343.0,12.9,29.83,14.710000038146973,15.789999961853027
2014-11-24,2361.41,12.62,28.57,14.25,15.550000190734863
2014-11-25,2359.13,12.25,28.09,14.119999885559082,15.40999984741211
2014-11-26,2385.1,12.07,27.61,13.640000343322754,15.319999694824219
2014-11-27,2385.1,12.07,27.61,13.640000343322754,15.319999694824219
2014-11-28,2396.16,13.33,28.6,14.739999771118164,15.930000305175781
2014-12-01,2368.63,14.29,30.96,16.56999969482422,16.65999984741211
2014-12-02,2378.9,12.85,30.34,15.65999984741211,15.960000038146973
2014-12-03,2400.23,12.47,32.47,15.079999923706055,15.529999732971191
2014-12-04,2401.58,12.38,32.64,14.979999542236328,15.640000343322754
2014-12-05,2411.06,11.82,32.21,14.369999885559082,15.300000190734863
2014-12-08,2384.72,14.21,34.01,16.030000686645508,16.780000686645508
2014-12-09,2390.29,14.89,34.64,16.43000030517578,17.229999542236328
2014-12-10,2349.16,18.53,36.59,19.469999313354492,19.139999389648438
2014-12-11,2361.15,20.08,36.01,20.399999618530273,20.719999313354492
2014-12-12,2328.98,21.08,38.36,22.510000228881836,21.0
2014-12-15,2313.21,20.42,38.71,22.079999923706055,21.059999465942383
2014-12-16,2288.24,23.57,41.2,24.059999465942383,23.09000015258789
2014-12-17,2330.22,19.44,39.07,20.860000610351562,20.43000030517578
2014-12-18,2382.09,16.81,37.07,17.229999542236328,18.479999542236328
2014-12-19,2385.29,16.49,35.95,16.889999389648438,18.469999313354492
2014-12-22,2412.14,15.25,35.01,16.559999465942383,17.59000015258789
2014-12-23,2413.03,14.8,33.93,16.809999465942383,17.940000534057617
2014-12-24,2413.98,14.37,34.67,16.469999313354492,17.260000228881836
2014-12-25,2413.98,14.37,34.67,16.469999313354492,17.260000228881836
2014-12-26,2416.44,14.5,35.81,16.270000457763672,17.15999984741211
2014-12-29,2405.17,15.06,37.79,16.799999237060547,17.270000457763672
2014-12-30,2390.72,15.92,38.01,16.969999313354492,18.020000457763672
2014-12-31,2367.85,19.2,38.11,19.639999389648438,19.739999771118164
2015-01-01,2367.85,19.2,38.11,19.639999389648438,19.739999771118164
2015-01-02,2365.38,17.79,39.4,19.200000762939453,19.459999084472656
2015-01-05,2327.11,19.92,42.7,20.719999313354492,20.790000915527344
2015-01-06,2283.38,21.12,43.35,21.850000381469727,21.420000076293945
2015-01-07,2300.44,19.31,43.42,20.15999984741211,20.079999923706055
2015-01-08,2354.94,17.01,41.77,18.149999618530273,18.65999984741211
2015-01-09,2350.07,17.55,41.38,18.399999618530273,19.31999969482422
2015-01-12,2314.4,19.6,46.82,19.8700008392334,20.479999542236328
2015-01-13,2298.74,20.56,48.2,20.709999084472656,21.270000457763672
2015-01-14,2285.53,21.48,48.2,21.40999984741211,20.93000030517578
2015-01-15,2257.67,22.39,48.6,22.719999313354492,22.110000610351562
2015-01-16,2292.43,20.95,45.56,21.219999313354492,21.149999618530273
2015-01-19,2292.43,20.95,45.56,21.219999313354492,21.149999618530273
2015-01-20,2306.42,19.89,44.17,20.690000534057617,20.8700008392334
2015-01-21,2317.68,18.85,45.63,20.020000457763672,20.040000915527344
2015-01-22,2344.62,16.4,43.48,17.079999923706055,18.600000381469727
2015-01-23,2343.3,16.66,43.82,17.059999465942383,19.0
2015-01-26,2333.05,15.52,44.98,16.969999313354492,18.030000686645508
2015-01-27,2278.09,17.22,45.51,19.219999313354492,19.110000610351562
2015-01-28,2254.95,20.44,47.03,21.389999389648438,21.440000534057617
2015-01-29,2271.71,18.76,45.49,19.479999542236328,20.0
2015-01-30,2229.54,20.97,31.77,21.59000015258789,21.81999969482422
2015-02-02,2243.15,19.43,31.59,20.790000915527344,20.90999984741211
2015-02-03,2280.5,17.33,29.39,18.809999465942383,19.489999771118164
2015-02-04,2286.83,18.33,28.85,19.15999984741211,20.43000030517578
2015-02-05,2303.32,16.85,28.59,18.18000030517578,19.270000457763672
2015-02-06,2290.92,17.29,27.64,18.40999984741211,19.8799991607666
2015-02-09,2281.18,18.55,28.29,19.1200008392334,20.670000076293945
2015-02-10,2327.52,17.23,27.87,17.459999084472656,19.729999542236328
2015-02-11,2334.59,16.96,27.9,17.389999389648438,19.709999084472656
2015-02-12,2372.83,15.34,27.0,16.100000381469727,18.34000015258789
2015-02-13,2394.36,14.69,26.02,15.149999618530273,18.1299991607666
2015-02-16,2394.36,14.69,26.02,15.149999618530273,18.1299991607666
2015-02-17,2394.76,15.8,26.94,15.960000038146973,18.3799991607666
2015-02-18,2387.71,15.45,26.2,15.899999618530273,18.65999984741211
2015-02-19,2398.97,15.29,26.06,15.4399995803833,18.010000228881836
2015-02-20,2417.9,14.3,25.29,14.670000076293945,17.290000915527344
2015-02-23,2403.95,14.56,25.57,14.869999885559082,17.540000915527344
2015-02-24,2414.45,13.69,25.39,14.260000228881836,16.709999084472656
2015-02-25,2406.32,13.84,26.23,14.380000114440918,16.8700008392334
2015-02-26,2417.68,13.91,26.57,14.329999923706055,16.850000381469727
2015-02-27,2411.99,13.34,25.6,14.619999885559082,16.889999389648438
2015-03-02,2450.27,13.04,25.79,14.270000457763672,16.459999084472656
2015-03-03,2409.77,13.86,25.54,14.979999542236328,16.780000686645508
2015-03-04,2405.29,14.23,25.79,15.59000015258789,16.90999984741211
2015-03-05,2416.27,14.04,25.87,15.220000267028809,16.639999389648438
2015-03-06,2383.28,15.2,26.29,16.75,17.510000228881836
2015-03-09,2389.56,15.06,26.73,16.440000534057617,17.309999465942383
2015-03-10,2345.51,16.69,27.8,18.020000457763672,18.260000228881836
2015-03-11,2341.03,16.87,27.76,18.420000076293945,18.530000686645508
2015-03-12,2352.49,15.42,27.25,17.149999618530273,17.389999389648438
2015-03-13,2350.33,16.0,27.37,17.549999237060547,17.889999389648438
2015-03-16,2384.35,15.61,26.84,16.90999984741211,17.399999618530273
2015-03-17,2376.42,15.66,27.22,16.600000381469727,17.479999542236328
2015-03-18,2400.89,13.97,26.63,14.989999771118164,16.43000030517578
2015-03-19,2407.73,14.07,26.33,14.710000038146973,16.969999313354492
2015-03-20,2431.81,13.02,26.0,13.819999694824219,16.709999084472656
2015-03-23,2418.34,13.41,27.39,14.4399995803833,16.530000686645508
2015-03-24,2401.92,13.62,27.89,14.619999885559082,16.59000015258789
2015-03-25,2321.08,15.44,29.07,17.329999923706055,17.56999969482422
2015-03-26,2304.0,15.8,30.95,17.5,17.56999969482422
2015-03-27,2340.35,15.07,30.99,16.889999389648438,17.389999389648438
2015-03-30,2378.89,14.51,32.08,16.059999465942383,16.920000076293945
2015-03-31,2352.36,15.29,32.66,17.290000915527344,17.540000915527344
2015-04-01,2342.71,15.11,33.9,17.350000381469727,17.34000015258789
2015-04-02,2342.56,14.67,33.74,16.719999313354492,17.219999313354492
2015-04-03,2342.56,14.67,33.74,16.719999313354492,17.219999313354492
2015-04-06,2355.06,14.74,36.34,16.579999923706055,16.81999969482422
2015-04-07,2354.05,14.78,36.37,16.389999389648438,16.799999237060547
2015-04-08,2372.97,13.98,37.21,15.449999809265137,16.399999618530273
2015-04-09,2393.45,13.09,38.09,14.699999809265137,16.020000457763672
2015-04-10,2405.19,12.58,38.51,14.100000381469727,15.460000038146973
2015-04-13,2388.12,13.94,40.76,15.449999809265137,16.31999969482422
2015-04-14,2380.41,13.67,39.68,15.460000038146973,15.850000381469727
2015-04-15,2406.37,12.84,39.09,14.630000114440918,15.6899995803833
2015-04-16,2398.38,12.6,39.83,14.5,15.329999923706055
2015-04-17,2366.25,13.89,41.29,16.030000686645508,16.139999389648438
2015-04-20,2394.46,13.3,42.88,14.859999656677246,15.579999923706055
2015-04-21,2407.74,13.25,43.17,14.930000305175781,15.520000457763672
2015-04-22,2427.2,12.71,45.13,14.680000305175781,15.460000038146973
2015-04-23,2418.66,12.48,41.55,14.220000267028809,15.170000076293945
2015-04-24,2409.6,12.29,26.64,14.199999809265137,15.260000228881836
2015-04-27,2408.55,13.12,24.91,15.180000305175781,15.930000305175781
2015-04-28,2414.18,12.41,24.59,14.880000114440918,15.3100004196167
2015-04-29,2398.84,13.39,24.48,15.470000267028809,15.970000267028809
2015-04-30,2370.22,14.55,25.83,16.510000228881836,16.479999542236328
2015-05-01,2409.84,12.7,25.02,15.069999694824219,15.380000114440918
2015-05-04,2410.85,12.85,24.5,15.149999618530273,15.430000305175781
2015-05-05,2368.5,14.31,25.38,16.65999984741211,16.31999969482422
2015-05-06,2356.29,15.15,25.42,17.790000915527344,16.719999313354492
2015-05-07,2373.69,15.13,25.3,17.3700008392334,16.739999771118164
2015-05-08,2394.23,12.86,23.99,15.380000114440918,15.5600004196167
2015-05-11,2387.7,13.85,24.31,15.5600004196167,16.100000381469727
2015-05-12,2372.92,13.86,24.78,15.960000038146973,16.399999618530273
2015-05-13,2385.79,13.76,24.05,15.619999885559082,16.290000915527344
2015-05-14,2420.23,12.74,23.28,14.3100004196167,15.90999984741211
2015-05-15,2412.26,12.38,22.82,13.890000343322754,15.569999694824219
2015-05-18,2425.36,12.73,23.29,13.949999809265137,15.229999542236328
2015-05-19,2412.82,12.85,23.51,14.149999618530273,15.279999732971191
2015-05-20,2416.38,12.88,23.55,14.0,15.149999618530273
2015-05-21,2421.41,12.11,23.2,13.380000114440918,14.609999656677246
2015-05-22,2427.45,12.13,22.4,13.229999542236328,14.479999542236328
2015-05-25,2427.45,12.13,22.4,13.229999542236328,14.479999542236328
2015-05-26,2399.01,14.06,23.65,15.149999618530273,15.479999542236328
2015-05-27,2456.23,13.27,23.36,13.960000038146973,14.989999771118164
2015-05-28,2458.68,13.31,23.33,14.220000267028809,15.010000228881836
2015-05-29,2449.37,13.84,23.46,14.75,15.380000114440918
2015-06-01,2460.12,13.97,23.37,14.979999542236328,15.40999984741211
2015-06-02,2448.22,14.24,23.36,15.460000038146973,15.710000038146973
2015-06-03,2446.51,13.66,23.54,15.029999732971191,15.359999656677246
2015-06-04,2424.85,14.71,24.06,15.789999961853027,16.280000686645508
2015-06-05,2426.43,14.21,23.44,15.770000457763672,15.960000038146973
2015-06-08,2391.11,15.29,24.29,16.940000534057617,16.600000381469727
2015-06-09,2384.79,14.47,24.5,16.489999771118164,16.25
2015-06-10,2418.52,13.22,23.24,15.069999694824219,15.329999923706055
2015-06-11,2419.08,12.85,22.98,14.640000343322754,15.100000381469727
2015-06-12,2400.46,13.78,22.58,15.15999984741211,15.609999656677246
2015-06-15,2385.13,15.39,22.42,16.34000015258789,16.6200008392334
2015-06-16,2394.76,14.81,21.8,16.0,16.200000762939453
2015-06-17,2399.09,14.5,22.24,15.40999984741211,16.219999313354492
2015-06-18,2428.04,13.19,22.88,13.880000114440918,15.4399995803833
2015-06-19,2414.77,13.96,22.03,14.609999656677246,15.90999984741211
2015-06-22,2431.1,12.74,23.25,13.829999923706055,14.989999771118164
2015-06-23,2423.35,12.11,26.27,13.520000457763672,14.539999961853027
2015-06-24,2403.15,13.26,26.31,14.239999771118164,15.180000305175781
2015-06-25,2394.83,14.01,27.17,14.850000381469727,15.520000457763672
2015-06-26,2355.89,14.02,27.82,15.329999923706055,15.460000038146973
2015-06-29,2299.47,18.85,32.3,19.809999465942383,18.719999313354492
2015-06-30,2298.79,18.23,32.12,19.34000015258789,18.469999313354492
2015-07-01,2307.6,16.09,31.65,17.559999465942383,16.790000915527344
2015-07-02,2311.27,16.79,31.75,17.65999984741211,17.68000030517578
2015-07-03,2311.27,16.79,31.75,17.65999984741211,17.68000030517578
2015-07-06,2286.32,17.01,34.3,17.90999984741211,18.040000915527344
